Hs	Hs_L0	WL
0.48119872323363877	0.0013032465420911052	-0.24745863242403843
0.5366406416877499	0.0013318336913048302	-0.32386418525585725
0.4935520329406169	0.0014061311479789656	-0.43286209683932597
0.5130094389263157	0.001296022777312861	-0.5302090137382507
0.5566908392102097	0.001533587220078142	-0.6006674977973887
0.565428626787009	0.0012807835446510896	-0.5854267581858572
0.5205375250822731	0.0015580904196283848	-0.48614800583593265
0.64694404057789	0.0016343835972893077	-0.3138511766671819
0.5842715470578019	0.001777413601527533	-0.1161134486537101
0.5176727697346981	0.0016260234433974493	0.08875301546347103
0.567390326724057	0.0013831149524309717	0.24139250899177966
0.5382735705032233	0.0013840224996557239	0.32923217342012023
0.5177950846113922	0.0016264076375614245	0.3336471488242374
0.5374665225845564	0.001480627544410289	0.2612015322425201
0.5358967335008947	0.001764375107270574	0.12415633541253257
0.6108081525184076	0.001949138313542536	-0.0548065364182726
0.555374469993348	0.001800264188898982	-0.2300614871132325
0.6039216604842351	0.0015801804289142147	-0.36116895137940475
0.5495412307495476	0.0017536306012107177	-0.4206697780921651
0.5814285126952551	0.0020043547018839276	-0.4333470900649914
0.5621542394245367	0.0019379106259364367	-0.394071964081963
0.5207809756668634	0.0017952848448914663	-0.3289122234664852
0.5658546116459525	0.0020403411477618477	-0.26139228310766427
0.581545295616124	0.0019444672950127602	-0.2195660706585265
0.5507344293139796	0.0019274179566585521	-0.21806383556191378
0.5284814363708045	0.0017943316574785088	-0.26383338812385304
0.4957668633227104	0.0016832571900682637	-0.3498482549056696
0.5191631942936836	0.0013821343665748273	-0.4470966248216399
0.5192565300755101	0.0019282062782896585	-0.5396241627769669
0.5186208680405906	0.0016549612180727057	-0.587236323840628
0.4150182934890311	0.001387664047159826	-0.558691662523426
0.5091232929798393	0.0016503395125399031	-0.4389109036460539
0.5014131758194625	0.0017024278866409062	-0.24902957608620824
0.4862572195161593	0.0017533313203707665	-0.03360645515762428
0.43179948176071725	0.0016034434301137432	0.15797586450413803
0.44004295472789384	0.0014713370399852418	0.2980376575362662
0.46684663062755993	0.0016338338970344468	0.35585970965287217
0.43933451102616183	0.0015375490989121908	0.3253031616023101
0.47834547204949446	0.0018285281864253483	0.23412194457246827
0.42709514879478494	0.0013203073955204408	0.08417471006677602
0.41527320363557857	0.001367236740602181	-0.0945461015269835
0.36093030601384885	0.001320783266071571	-0.2607204989996035
0.35588367976031077	0.0011001666857104416	-0.38279526120098595
0.37846651667188974	0.0013849550277705114	-0.4486319477059695
0.3838225854871453	0.0012636893884717445	-0.46157365229005975
0.3852021568319649	0.00145136710088397	-0.40967941895874915
0.41582224939808454	0.0013269224953588368	-0.33131102569146975
0.3911311635228744	0.0014951418982323233	-0.2504477113832628
0.3668153738946466	0.001226491733701236	-0.20556606118528364
0.3899914947795691	0.0013854636119543253	-0.21163533286367553
0.40108706925776766	0.0014462274131890659	-0.2517167261993407
0.4074632583936535	0.0013624028701433887	-0.33131472143284313
0.4087756783094363	0.0018440357393822127	-0.4365671828540947
0.4103028832086435	0.0013508725624159221	-0.5196259367966576
0.37145065150440987	0.0014404148404333714	-0.5497952734535403
0.4544926344039094	0.0016877121429105287	-0.5035330321836433
0.4371759130954937	0.001623408260701433	-0.3772019522037837
0.40791875458792504	0.0015147647801639693	-0.19616509556603035
0.41850438989059036	0.0016931774827620846	-0.010231953155148688
0.4038908794828893	0.001521782587225416	0.15434035019400838
0.3942758974869896	0.0016175421435363675	0.26693831877344465
0.39748666257411286	0.0016081443421529819	0.3045932710913739
